user_id,group_size,age_group,thrill_preference,visit_duration_hours,budget_level
USR_03836,1,kids,0.26,3.0,low
USR_03837,6,mixed,0.77,7.4,medium
USR_03838,3,kids,0.5,5.1,high
USR_03839,3,mixed,0.69,2.8,low
USR_03840,2,adults,0.45,6.1,medium
USR_03841,2,adults,0.65,4.9,medium
USR_03842,1,adults,0.63,4.0,low
USR_03843,6,kids,0.59,7.2,medium
USR_03844,3,kids,0.58,4.7,medium
USR_03845,1,mixed,0.65,4.9,high
USR_03846,4,mixed,0.64,3.5,medium
USR_03847,1,adults,0.78,2.0,medium
USR_03848,5,mixed,0.49,5.0,low
USR_03849,1,adults,0.71,3.8,high
USR_03850,5,adults,0.58,4.9,low
USR_03851,5,mixed,0.53,6.9,medium
USR_03852,5,kids,0.42,6.1,low
USR_03853,4,kids,0.52,8.4,high
USR_03854,1,adults,0.61,6.3,medium
USR_03855,1,adults,0.57,2.0,medium
USR_03856,4,kids,0.22,5.4,low
USR_03857,3,kids,0.29,5.1,medium
USR_03858,2,adults,0.67,4.1,medium
USR_03859,1,adults,0.78,2.0,medium
USR_03860,2,adults,0.83,2.5,low
USR_03861,6,kids,0.6,8.6,high
USR_03862,6,mixed,0.59,7.2,high
USR_03863,4,mixed,0.5,5.4,low
USR_03864,6,kids,0.27,8.0,high
USR_03865,6,kids,0.52,7.5,medium
USR_03866,3,kids,0.41,3.8,medium
USR_03867,3,kids,0.45,5.1,medium
USR_03868,3,kids,0.25,3.8,medium
USR_03869,6,kids,0.37,7.5,medium
USR_03870,4,mixed,0.63,7.3,medium
USR_03871,5,mixed,0.45,6.8,medium
USR_03872,5,kids,0.56,6.9,medium
USR_03873,2,adults,0.52,5.1,medium
USR_03874,5,mixed,0.79,4.3,low
USR_03875,5,mixed,0.69,9.6,high
USR_03876,3,mixed,0.56,3.6,medium
USR_03877,3,mixed,0.52,5.5,low
USR_03878,6,kids,0.24,7.7,low
USR_03879,2,adults,0.58,3.0,medium
USR_03880,1,mixed,0.55,5.5,high
USR_03881,2,adults,0.53,4.7,medium
USR_03882,2,kids,0.19,6.4,medium
USR_03883,4,mixed,0.68,5.4,low
USR_03884,6,mixed,0.64,7.2,medium
USR_03885,4,kids,0.31,6.1,high
USR_03886,2,adults,0.43,2.0,medium
USR_03887,2,adults,0.92,3.2,low
USR_03888,2,adults,0.5,3.8,medium
USR_03889,5,kids,0.59,6.3,low
USR_03890,4,mixed,0.59,4.0,medium
USR_03891,2,adults,0.6,3.8,medium
USR_03892,3,kids,0.25,5.6,medium
USR_03893,6,kids,0.21,7.6,low
USR_03894,6,mixed,0.57,6.1,high
USR_03895,3,mixed,0.44,5.7,medium
USR_03896,6,mixed,0.76,7.0,medium
USR_03897,5,mixed,0.53,6.3,medium
USR_03898,5,kids,0.2,3.7,medium
USR_03899,1,adults,0.55,5.1,medium
USR_03900,1,adults,0.51,3.5,medium
USR_03901,1,kids,0.28,2.0,medium
USR_03902,6,mixed,0.4,7.3,low
USR_03903,5,kids,0.17,7.9,high
USR_03904,5,kids,0.3,8.0,medium
USR_03905,5,mixed,0.69,5.6,low
USR_03906,3,kids,0.37,4.9,medium
USR_03907,5,kids,0.15,6.7,high
USR_03908,3,mixed,0.65,6.6,high
USR_03909,1,adults,0.44,2.4,medium
USR_03910,1,mixed,0.33,2.0,low
USR_03911,6,kids,0.31,7.2,medium
USR_03912,1,mixed,0.55,2.0,low
USR_03913,6,kids,0.15,10.0,high
USR_03914,2,adults,0.44,5.9,low
USR_03915,2,mixed,0.76,3.1,low
USR_03916,4,mixed,0.36,4.0,medium
USR_03917,6,kids,0.47,7.7,medium
USR_03918,4,kids,0.52,5.1,medium
USR_03919,4,mixed,0.34,7.1,medium
USR_03920,2,adults,0.59,2.7,low
USR_03921,6,adults,0.48,7.5,low
USR_03922,2,kids,0.14,4.2,medium
USR_03923,4,mixed,0.38,4.4,low
USR_03924,6,kids,0.29,7.6,medium
USR_03925,4,kids,0.17,6.8,medium
USR_03926,5,mixed,0.47,6.6,medium
USR_03927,6,kids,0.41,8.4,high
USR_03928,6,kids,0.28,7.3,high
USR_03929,4,kids,0.12,8.1,high
USR_03930,5,kids,0.37,7.3,low
USR_03931,3,kids,0.56,3.9,low
USR_03932,2,adults,0.78,4.0,medium
USR_03933,4,mixed,0.32,8.4,high
USR_03934,6,kids,0.17,6.9,high
USR_03935,2,adults,0.92,5.8,high
USR_03936,2,adults,0.62,2.9,low
USR_03937,2,adults,0.72,7.2,high
USR_03938,3,kids,0.15,5.0,medium
USR_03939,1,adults,0.65,4.3,low
USR_03940,4,adults,0.62,4.8,medium
USR_03941,1,adults,0.51,2.0,low
USR_03942,1,adults,0.94,3.0,medium
USR_03943,1,adults,0.49,3.6,medium
USR_03944,2,kids,0.43,3.5,medium
USR_03945,5,mixed,0.77,7.4,medium
USR_03946,2,mixed,0.5,4.8,high
USR_03947,2,adults,0.88,2.0,medium
USR_03948,6,adults,0.51,8.0,medium
USR_03949,6,kids,0.14,7.2,high
USR_03950,1,adults,0.57,3.9,high
USR_03951,2,mixed,0.34,5.5,low
USR_03952,1,kids,0.21,5.4,medium
USR_03953,6,kids,0.35,6.1,low
USR_03954,5,kids,0.4,6.7,low
USR_03955,4,kids,0.1,5.0,medium
USR_03956,1,adults,0.89,4.0,high
USR_03957,5,kids,0.51,5.3,low
USR_03958,4,adults,0.42,4.6,high
USR_03959,3,mixed,0.32,6.0,high
USR_03960,1,mixed,0.64,4.6,high
USR_03961,1,mixed,0.34,2.0,low
USR_03962,3,mixed,0.42,7.2,high
USR_03963,3,mixed,0.38,4.4,medium
USR_03964,1,adults,0.43,2.5,medium
USR_03965,3,kids,0.11,5.0,low
USR_03966,2,adults,0.63,2.0,low
USR_03967,4,mixed,0.59,6.8,medium
USR_03968,4,mixed,0.47,5.2,medium
USR_03969,4,adults,0.91,6.4,low
USR_03970,2,adults,0.75,5.1,low
USR_03971,3,mixed,0.67,5.7,medium
USR_03972,5,kids,0.29,5.0,low
USR_03973,3,mixed,0.48,4.4,high
USR_03974,1,adults,0.73,2.0,low
USR_03975,6,kids,0.25,8.1,low
USR_03976,4,kids,0.38,5.5,medium
USR_03977,3,mixed,0.46,4.2,medium
USR_03978,5,kids,0.31,6.3,medium
USR_03979,1,kids,0.35,4.6,medium
USR_03980,2,adults,0.73,6.0,high
USR_03981,2,kids,0.36,4.6,medium
USR_03982,5,mixed,0.31,6.8,low
USR_03983,1,adults,0.96,3.5,medium
USR_03984,4,kids,0.3,7.1,high
USR_03985,3,mixed,0.46,5.2,medium
USR_03986,1,adults,1.0,2.8,low
USR_03987,2,adults,0.81,5.0,medium
USR_03988,5,kids,0.21,6.9,medium
USR_03989,5,kids,0.29,5.4,medium
USR_03990,3,adults,0.65,5.0,low
USR_03991,5,kids,0.3,6.3,low
USR_03992,5,kids,0.5,7.2,medium
USR_03993,1,adults,0.89,2.7,low
USR_03994,4,mixed,0.77,6.7,medium
USR_03995,3,mixed,0.34,4.8,medium
USR_03996,1,adults,0.83,3.7,low
USR_03997,4,kids,0.46,6.2,high
USR_03998,1,adults,0.63,3.8,high
USR_03999,6,kids,0.32,8.0,medium
USR_04000,1,adults,0.91,2.4,low
USR_04001,5,adults,0.7,8.6,low
USR_04002,4,kids,0.54,6.4,medium
USR_04003,3,kids,0.38,4.4,low
USR_04004,3,mixed,0.65,6.9,high
USR_04005,4,kids,0.54,4.6,low
USR_04006,5,mixed,0.65,7.6,medium
USR_04007,2,adults,0.52,5.2,medium
USR_04008,1,adults,0.91,4.8,medium
USR_04009,5,adults,0.57,5.5,low
USR_04010,6,mixed,0.62,5.8,medium
USR_04011,4,kids,0.13,4.5,low
USR_04012,1,adults,0.84,4.0,high
USR_04013,3,adults,0.63,6.4,low
USR_04014,2,adults,0.61,7.7,high
USR_04015,6,mixed,0.75,8.7,high
USR_04016,3,adults,0.42,4.4,low
USR_04017,4,kids,0.1,5.3,medium
USR_04018,1,mixed,0.71,3.8,low
USR_04019,4,mixed,0.65,9.3,high
USR_04020,1,adults,0.78,5.4,medium
USR_04021,5,kids,0.49,7.9,medium
USR_04022,2,adults,0.71,5.4,medium
USR_04023,5,mixed,0.31,7.0,low
USR_04024,5,kids,0.46,7.4,high
USR_04025,4,kids,0.35,4.3,low
USR_04026,2,adults,0.66,4.1,medium
USR_04027,1,adults,0.79,3.8,medium
USR_04028,1,kids,0.3,2.6,high
USR_04029,6,kids,0.29,6.6,low
USR_04030,3,adults,0.99,3.9,medium
USR_04031,6,kids,0.41,8.5,medium
USR_04032,6,mixed,0.47,6.6,medium
USR_04033,1,adults,0.75,3.2,low
USR_04034,4,mixed,0.45,4.4,low
USR_04035,5,mixed,0.55,7.9,low
USR_04036,5,kids,0.23,4.5,medium
USR_04037,5,adults,0.41,6.6,low
USR_04038,2,adults,0.94,2.6,medium
USR_04039,1,adults,0.9,2.2,low
USR_04040,4,adults,0.5,6.9,high
USR_04041,2,mixed,0.76,5.4,high
USR_04042,3,adults,0.86,5.2,medium
USR_04043,4,kids,0.2,5.9,medium
USR_04044,6,kids,0.59,6.0,low
USR_04045,4,kids,0.1,5.0,low
USR_04046,4,mixed,0.32,5.2,low
USR_04047,5,mixed,0.54,6.7,medium
USR_04048,4,kids,0.11,5.6,medium
USR_04049,6,mixed,0.58,9.2,high
USR_04050,6,kids,0.45,7.4,medium
USR_04051,1,adults,0.68,3.5,medium
USR_04052,4,mixed,0.76,5.2,medium
USR_04053,5,kids,0.32,5.2,medium
USR_04054,4,mixed,0.66,5.4,low
USR_04055,3,kids,0.32,6.3,medium
USR_04056,3,mixed,0.39,5.4,medium
USR_04057,5,kids,0.42,5.5,medium
USR_04058,1,adults,0.86,5.3,high
USR_04059,1,adults,0.46,2.9,medium
USR_04060,6,mixed,0.57,7.7,low
USR_04061,6,kids,0.43,6.9,medium
USR_04062,2,adults,0.95,4.5,medium
USR_04063,5,mixed,0.38,5.4,low
USR_04064,4,kids,0.3,5.1,medium
USR_04065,5,mixed,0.64,5.6,high
USR_04066,2,mixed,0.31,5.7,high
USR_04067,6,kids,0.5,7.2,low
USR_04068,5,kids,0.42,8.0,high
USR_04069,5,mixed,0.49,6.8,medium
USR_04070,6,kids,0.21,6.4,medium
USR_04071,2,adults,0.95,5.3,medium
USR_04072,6,kids,0.2,9.5,high
USR_04073,1,adults,0.8,2.4,medium
USR_04074,4,kids,0.58,6.3,medium
USR_04075,6,mixed,0.56,8.3,medium
USR_04076,2,adults,0.46,3.5,medium
USR_04077,3,kids,0.43,4.0,low
USR_04078,1,mixed,0.66,4.9,high
USR_04079,3,kids,0.2,3.1,medium
USR_04080,6,kids,0.26,6.0,medium
USR_04081,1,adults,0.69,2.0,low
USR_04082,4,kids,0.44,3.5,medium
USR_04083,6,adults,0.91,8.1,low
USR_04084,4,mixed,0.41,2.8,low
USR_04085,5,kids,0.28,6.9,medium
USR_04086,3,mixed,0.49,5.9,medium
USR_04087,1,adults,0.93,2.9,medium
USR_04088,4,adults,0.94,4.4,low
USR_04089,2,adults,0.67,4.4,medium
USR_04090,4,mixed,0.63,5.2,low
USR_04091,2,adults,0.51,6.3,high
USR_04092,6,kids,0.35,4.1,medium
USR_04093,1,adults,0.53,2.2,medium
USR_04094,4,kids,0.49,6.4,medium
USR_04095,4,mixed,0.64,5.3,low
USR_04096,1,adults,0.55,5.2,high
USR_04097,4,adults,0.96,5.5,low
USR_04098,2,adults,0.41,3.9,medium
USR_04099,4,mixed,0.52,5.3,medium
USR_04100,3,adults,0.7,7.2,low
USR_04101,6,mixed,0.72,10.0,high
USR_04102,5,mixed,0.77,7.1,medium
USR_04103,2,mixed,0.45,3.7,low
USR_04104,3,kids,0.59,5.0,low
USR_04105,6,mixed,0.31,7.8,low
USR_04106,1,adults,0.41,4.8,high
USR_04107,2,adults,0.99,3.2,medium
USR_04108,5,kids,0.59,8.1,low
USR_04109,6,mixed,0.75,7.1,low
USR_04110,5,mixed,0.56,8.9,medium
USR_04111,1,adults,0.72,3.5,medium
USR_04112,1,adults,0.54,3.0,medium
USR_04113,2,kids,0.49,5.8,medium
USR_04114,4,kids,0.44,5.6,low
USR_04115,1,adults,0.79,3.5,medium
USR_04116,6,kids,0.34,6.9,high
USR_04117,4,adults,0.45,6.0,low
USR_04118,3,adults,0.72,4.3,medium
USR_04119,5,mixed,0.59,6.0,medium
USR_04120,4,mixed,0.32,5.1,medium
USR_04121,5,kids,0.18,6.5,low
USR_04122,4,adults,0.75,4.9,high
USR_04123,3,kids,0.14,4.6,medium
USR_04124,1,adults,0.49,4.5,medium
USR_04125,3,kids,0.37,3.4,medium
USR_04126,1,adults,0.79,3.0,low
USR_04127,1,mixed,0.49,2.0,low
USR_04128,5,kids,0.41,6.0,medium
USR_04129,6,adults,0.41,8.8,low
USR_04130,3,kids,0.19,2.9,medium
USR_04131,4,kids,0.25,6.6,medium
USR_04132,3,kids,0.59,4.3,medium
USR_04133,5,mixed,0.58,5.9,medium
USR_04134,1,mixed,0.34,2.0,medium
USR_04135,5,kids,0.17,6.9,low
USR_04136,2,adults,0.77,3.9,medium
USR_04137,2,adults,0.7,3.7,medium
USR_04138,4,mixed,0.35,5.8,medium
USR_04139,5,adults,0.72,5.8,low
USR_04140,4,kids,0.6,3.3,medium
USR_04141,4,mixed,0.37,4.6,low
USR_04142,2,adults,0.57,4.7,low
USR_04143,4,kids,0.14,3.4,low
USR_04144,2,kids,0.34,3.8,high
USR_04145,1,adults,0.84,2.3,low
USR_04146,5,kids,0.4,5.1,low
USR_04147,4,kids,0.32,5.2,low
USR_04148,2,adults,0.93,2.3,low
USR_04149,3,mixed,0.65,4.4,medium
USR_04150,4,mixed,0.56,5.1,low
USR_04151,6,adults,0.53,7.6,low
USR_04152,1,adults,0.84,4.8,medium
USR_04153,1,adults,0.94,3.0,medium
USR_04154,3,kids,0.15,7.2,medium
USR_04155,2,adults,0.51,3.9,medium
USR_04156,4,adults,0.82,6.2,low
USR_04157,2,adults,0.99,6.4,medium
USR_04158,1,adults,0.85,3.0,low
USR_04159,2,mixed,0.35,2.5,medium
USR_04160,1,mixed,0.46,3.4,medium
USR_04161,2,adults,0.63,2.9,low
USR_04162,3,mixed,0.63,4.6,medium
USR_04163,5,kids,0.26,9.9,high
USR_04164,3,kids,0.36,4.4,high
USR_04165,3,kids,0.57,5.3,medium
USR_04166,5,kids,0.3,5.4,medium
USR_04167,5,kids,0.13,5.6,low
USR_04168,4,kids,0.29,6.1,low
USR_04169,4,kids,0.17,6.1,medium
USR_04170,3,mixed,0.35,4.6,medium
USR_04171,3,adults,0.89,5.1,high
USR_04172,1,mixed,0.66,3.7,medium
USR_04173,1,adults,0.98,5.3,medium
USR_04174,4,kids,0.4,4.6,medium
USR_04175,6,kids,0.31,10.0,high
USR_04176,6,kids,0.11,8.7,medium
USR_04177,4,mixed,0.64,7.3,medium
USR_04178,1,adults,0.79,3.7,medium
USR_04179,1,mixed,0.72,5.7,high
USR_04180,6,mixed,0.79,5.6,low
USR_04181,2,adults,0.92,4.3,high
USR_04182,2,adults,0.76,5.0,medium
USR_04183,1,adults,0.89,3.7,medium
USR_04184,2,adults,0.59,3.9,medium
USR_04185,5,kids,0.28,3.5,medium
USR_04186,4,kids,0.54,4.7,low
USR_04187,4,kids,0.45,5.3,high
USR_04188,1,adults,0.51,3.9,medium
USR_04189,3,mixed,0.36,4.7,medium
USR_04190,6,mixed,0.32,6.0,low
USR_04191,1,adults,0.88,6.5,medium
USR_04192,2,adults,0.42,5.3,medium
USR_04193,6,mixed,0.7,8.6,medium
USR_04194,3,kids,0.25,7.5,medium
USR_04195,2,adults,0.96,5.1,medium
USR_04196,5,kids,0.36,6.6,high
USR_04197,2,adults,0.88,3.0,medium
USR_04198,5,mixed,0.61,8.7,high
USR_04199,6,mixed,0.56,4.3,low
USR_04200,5,kids,0.1,6.4,medium
USR_04201,6,kids,0.56,4.7,medium
USR_04202,6,kids,0.13,7.4,medium
USR_04203,6,kids,0.23,9.3,high
USR_04204,6,adults,0.83,7.1,low
USR_04205,6,mixed,0.51,7.9,low
USR_04206,2,adults,0.99,7.5,high
USR_04207,6,mixed,0.79,6.6,low
USR_04208,2,mixed,0.76,7.5,medium
USR_04209,6,mixed,0.79,7.6,medium
USR_04210,5,kids,0.24,8.6,high
USR_04211,6,kids,0.56,6.1,low
USR_04212,3,mixed,0.46,6.3,low
USR_04213,6,kids,0.4,8.6,medium
USR_04214,6,adults,0.77,10.0,high
USR_04215,5,mixed,0.55,6.6,medium
USR_04216,4,adults,0.87,4.2,medium
USR_04217,5,kids,0.19,7.1,medium
USR_04218,3,mixed,0.71,3.9,high
USR_04219,4,kids,0.17,6.3,high
USR_04220,1,kids,0.3,4.5,high
USR_04221,1,adults,0.99,5.7,low
USR_04222,3,mixed,0.76,4.8,low
USR_04223,5,mixed,0.32,6.7,medium
USR_04224,2,adults,0.93,5.0,high
USR_04225,3,kids,0.47,2.8,low
USR_04226,4,adults,0.87,5.3,low
USR_04227,4,kids,0.57,5.8,medium
USR_04228,6,mixed,0.51,5.6,low
USR_04229,1,adults,0.67,2.0,medium
USR_04230,4,mixed,0.74,5.1,medium
USR_04231,3,mixed,0.41,5.0,medium
USR_04232,4,kids,0.52,5.2,medium
USR_04233,3,kids,0.19,3.6,medium
USR_04234,2,adults,0.44,4.4,medium
USR_04235,6,kids,0.46,7.9,medium
USR_04236,1,adults,0.83,3.4,medium
USR_04237,4,mixed,0.52,5.0,medium
USR_04238,3,kids,0.35,5.1,low
USR_04239,5,kids,0.42,5.8,low
USR_04240,1,adults,0.75,2.0,low
USR_04241,2,adults,0.96,4.8,low
USR_04242,3,kids,0.55,5.3,medium
USR_04243,6,kids,0.57,8.2,high
USR_04244,6,mixed,0.37,5.4,medium
USR_04245,2,adults,0.6,3.2,medium
USR_04246,2,mixed,0.48,6.5,medium
USR_04247,6,kids,0.57,5.5,medium
USR_04248,4,kids,0.28,5.4,medium
USR_04249,4,kids,0.36,5.2,low
USR_04250,3,kids,0.49,4.8,low
USR_04251,5,adults,0.67,4.7,medium
USR_04252,3,kids,0.6,6.1,high
USR_04253,5,kids,0.33,4.0,low
USR_04254,2,adults,0.94,3.7,low
USR_04255,1,adults,0.96,2.5,medium
USR_04256,3,mixed,0.58,3.4,low
USR_04257,3,mixed,0.58,6.9,high
USR_04258,5,mixed,0.65,6.2,medium
USR_04259,2,adults,0.61,5.7,high
USR_04260,2,adults,0.66,4.7,medium
USR_04261,5,kids,0.3,8.0,medium
USR_04262,2,adults,0.7,2.7,medium
USR_04263,6,mixed,0.66,8.4,medium
USR_04264,4,mixed,0.35,5.7,medium
USR_04265,6,mixed,0.66,6.3,low
USR_04266,1,adults,0.78,2.0,medium
USR_04267,3,mixed,0.52,5.6,medium
USR_04268,1,adults,0.67,3.2,high
USR_04269,3,mixed,0.32,5.5,medium
USR_04270,4,kids,0.41,8.0,medium
USR_04271,2,adults,0.93,4.8,low
USR_04272,6,adults,0.83,9.0,medium
USR_04273,5,kids,0.46,5.6,medium
USR_04274,6,mixed,0.43,9.2,high
USR_04275,4,mixed,0.56,5.3,high
USR_04276,1,adults,0.42,2.5,low
USR_04277,5,mixed,0.51,9.6,high
USR_04278,2,adults,0.66,2.9,low
USR_04279,4,adults,0.54,7.0,medium
USR_04280,5,mixed,0.32,7.7,medium
USR_04281,4,kids,0.39,6.5,low
USR_04282,4,kids,0.15,4.2,medium
USR_04283,2,adults,0.57,4.2,low
USR_04284,3,kids,0.49,4.2,low
USR_04285,5,kids,0.11,7.8,medium
USR_04286,2,adults,0.82,2.1,medium
USR_04287,4,kids,0.13,7.1,high
USR_04288,2,adults,0.71,4.4,medium
USR_04289,3,mixed,0.74,2.5,medium
USR_04290,6,adults,0.86,6.2,medium
USR_04291,5,mixed,0.4,3.8,low
USR_04292,3,mixed,0.77,3.5,low
USR_04293,1,adults,0.74,4.0,medium
USR_04294,5,kids,0.23,6.7,medium
USR_04295,3,kids,0.43,5.1,medium
USR_04296,4,mixed,0.67,4.5,medium
USR_04297,5,adults,0.54,7.8,medium
USR_04298,5,mixed,0.73,6.0,low
USR_04299,2,mixed,0.8,3.6,low
USR_04300,4,mixed,0.39,7.8,high
USR_04301,1,adults,0.69,2.1,medium
USR_04302,6,kids,0.18,8.6,high
USR_04303,3,kids,0.49,4.9,low
USR_04304,2,adults,0.42,4.4,high
USR_04305,3,mixed,0.34,5.2,low
USR_04306,1,adults,0.89,3.4,low
USR_04307,1,adults,0.84,4.2,high
USR_04308,5,mixed,0.5,5.8,low
USR_04309,1,adults,0.75,3.9,medium
USR_04310,3,kids,0.43,5.3,low
USR_04311,4,kids,0.16,5.8,medium
USR_04312,4,kids,0.35,8.0,high
USR_04313,5,mixed,0.76,7.3,medium
USR_04314,6,kids,0.3,5.2,medium
USR_04315,3,mixed,0.58,2.7,low
USR_04316,3,mixed,0.65,6.3,medium
USR_04317,1,mixed,0.44,3.0,medium
USR_04318,3,mixed,0.58,4.6,low
USR_04319,2,adults,0.7,5.5,medium
USR_04320,6,kids,0.28,6.8,low
USR_04321,1,adults,0.86,4.3,high
USR_04322,2,adults,0.4,3.1,medium
USR_04323,5,adults,0.7,6.4,low
USR_04324,4,mixed,0.41,6.4,medium
USR_04325,5,kids,0.31,5.8,medium
USR_04326,4,kids,0.38,4.6,medium
USR_04327,5,kids,0.58,10.0,high
USR_04328,3,mixed,0.44,4.8,medium
USR_04329,2,mixed,0.63,4.3,high
USR_04330,4,mixed,0.62,6.5,medium
USR_04331,1,kids,0.57,2.7,low
USR_04332,2,adults,0.46,2.8,medium
USR_04333,1,adults,0.44,3.9,medium
USR_04334,2,adults,0.7,3.1,medium
USR_04335,2,adults,0.79,7.0,high
USR_04336,5,adults,0.6,7.1,medium
USR_04337,4,mixed,0.3,6.4,high
USR_04338,4,mixed,0.44,5.8,medium
USR_04339,2,adults,0.91,5.2,medium
USR_04340,3,kids,0.35,5.1,medium
USR_04341,3,kids,0.33,7.4,medium
USR_04342,1,adults,0.96,5.7,high
USR_04343,1,mixed,0.56,3.9,medium
USR_04344,5,kids,0.33,4.9,low
USR_04345,2,mixed,0.32,3.9,medium
USR_04346,1,mixed,0.42,3.9,medium
USR_04347,1,adults,0.59,2.0,low
USR_04348,6,mixed,0.73,8.4,low
USR_04349,2,adults,0.67,2.9,medium
USR_04350,5,mixed,0.49,5.7,medium
USR_04351,1,mixed,0.68,2.6,medium
USR_04352,5,adults,0.42,6.9,low
USR_04353,4,kids,0.58,4.2,low
USR_04354,5,kids,0.53,4.3,medium
USR_04355,3,kids,0.14,6.2,medium
USR_04356,3,kids,0.46,3.9,low
USR_04357,5,mixed,0.54,5.2,medium
USR_04358,3,adults,0.66,4.0,medium
USR_04359,4,kids,0.25,7.3,low
USR_04360,2,adults,0.68,2.8,low
USR_04361,3,kids,0.38,4.3,low
USR_04362,3,kids,0.52,5.4,high
USR_04363,5,kids,0.2,5.0,medium
USR_04364,4,kids,0.45,4.8,medium
USR_04365,2,mixed,0.49,2.5,medium
USR_04366,5,kids,0.56,7.6,medium
USR_04367,5,mixed,0.77,6.6,medium
USR_04368,6,mixed,0.59,10.0,medium
USR_04369,4,kids,0.35,4.3,low
USR_04370,2,adults,0.71,3.1,medium
USR_04371,4,mixed,0.49,7.5,medium
USR_04372,2,adults,0.81,5.4,medium
USR_04373,4,kids,0.43,6.2,medium
USR_04374,5,kids,0.16,4.7,low
USR_04375,5,mixed,0.33,8.6,medium
USR_04376,1,mixed,0.44,3.2,medium
USR_04377,3,kids,0.36,5.4,high
USR_04378,6,kids,0.38,8.7,medium
USR_04379,4,kids,0.11,5.7,medium
USR_04380,6,kids,0.46,5.9,medium
USR_04381,1,adults,0.57,4.3,high
USR_04382,3,kids,0.16,4.0,medium
USR_04383,4,kids,0.39,2.1,medium
USR_04384,2,mixed,0.33,3.0,medium
USR_04385,3,kids,0.44,4.3,medium
USR_04386,5,mixed,0.51,6.1,high
USR_04387,1,mixed,0.49,3.5,low
USR_04388,3,kids,0.24,3.5,low
USR_04389,3,mixed,0.4,6.5,high
USR_04390,5,mixed,0.37,5.0,medium
USR_04391,4,kids,0.45,6.8,medium
USR_04392,2,adults,0.55,2.6,medium
USR_04393,5,mixed,0.5,3.2,low
USR_04394,2,kids,0.58,5.6,medium
USR_04395,4,mixed,0.65,4.7,medium
USR_04396,3,kids,0.53,7.0,medium
USR_04397,2,adults,0.5,4.8,medium
USR_04398,1,adults,0.68,5.2,high
USR_04399,1,adults,0.86,4.1,low
USR_04400,5,mixed,0.71,7.6,high
USR_04401,4,mixed,0.59,5.3,low
USR_04402,5,mixed,0.46,8.0,medium
USR_04403,5,mixed,0.46,7.6,high
USR_04404,6,mixed,0.36,6.4,medium
USR_04405,5,kids,0.16,7.2,medium
USR_04406,6,mixed,0.62,4.8,medium
USR_04407,1,kids,0.42,4.9,medium
USR_04408,1,adults,0.95,4.4,low
USR_04409,5,kids,0.49,8.9,high
USR_04410,1,adults,0.83,4.7,medium
USR_04411,4,mixed,0.71,5.6,medium
USR_04412,6,mixed,0.39,7.2,medium
USR_04413,6,kids,0.31,5.3,low
USR_04414,5,mixed,0.54,8.1,low
USR_04415,1,adults,0.73,2.7,medium
USR_04416,2,mixed,0.65,4.5,medium
USR_04417,6,kids,0.54,7.6,medium
USR_04418,5,kids,0.15,5.9,high
USR_04419,5,kids,0.17,3.9,low
USR_04420,4,kids,0.47,5.7,medium
USR_04421,3,mixed,0.37,3.9,low
USR_04422,3,mixed,0.47,4.8,medium
USR_04423,6,kids,0.24,8.1,low
USR_04424,4,kids,0.28,7.0,high
USR_04425,4,kids,0.27,6.1,low
USR_04426,4,mixed,0.31,7.2,high
USR_04427,6,mixed,0.35,6.9,medium
USR_04428,3,kids,0.4,4.7,high
USR_04429,4,mixed,0.56,6.0,medium
USR_04430,1,adults,0.75,4.4,high
USR_04431,5,adults,0.73,7.1,low
USR_04432,5,adults,0.6,6.3,medium
USR_04433,2,adults,0.82,4.7,high
USR_04434,2,kids,0.57,3.3,low
USR_04435,6,mixed,0.44,5.7,low
USR_04436,6,mixed,0.32,9.0,medium
USR_04437,5,mixed,0.31,8.9,high
USR_04438,1,adults,0.48,2.0,medium
USR_04439,3,kids,0.34,5.9,medium
USR_04440,3,kids,0.4,2.2,low
USR_04441,6,mixed,0.71,8.0,low
USR_04442,1,adults,0.53,3.5,high
USR_04443,6,kids,0.43,7.2,low
USR_04444,3,kids,0.32,2.6,medium
USR_04445,6,kids,0.44,6.9,high
USR_04446,4,mixed,0.57,5.8,low
USR_04447,6,adults,0.4,6.5,medium
USR_04448,5,mixed,0.36,5.0,low
USR_04449,6,mixed,0.75,9.0,medium
USR_04450,5,mixed,0.58,8.7,low
USR_04451,1,adults,0.8,4.4,medium
USR_04452,3,kids,0.52,3.6,medium
USR_04453,2,mixed,0.34,6.2,medium
USR_04454,2,adults,0.65,2.2,medium
USR_04455,3,kids,0.59,4.0,low
USR_04456,2,mixed,0.72,4.2,medium
USR_04457,6,kids,0.16,9.6,medium
USR_04458,1,adults,0.6,4.4,medium
USR_04459,1,adults,0.86,2.2,low
USR_04460,3,kids,0.25,3.8,medium
USR_04461,2,adults,0.91,4.8,low
USR_04462,6,kids,0.31,6.7,medium
USR_04463,1,adults,0.99,3.1,low
USR_04464,1,mixed,0.31,2.0,medium
USR_04465,4,kids,0.46,5.9,low
USR_04466,4,mixed,0.32,7.3,high
USR_04467,1,adults,0.4,2.8,high
USR_04468,3,kids,0.18,5.6,low
USR_04469,5,kids,0.42,7.2,medium
USR_04470,5,mixed,0.51,6.9,low
USR_04471,6,kids,0.27,6.8,medium
USR_04472,1,adults,0.91,3.5,medium
USR_04473,1,mixed,0.69,3.4,medium
USR_04474,1,adults,0.72,3.1,medium
